desc,joules_sum,eig_0,eig_1,eig_2,eig_3,eig_4,eig_5,eig_6,eig_7,eig_8,eig_9
0_15_400_0x1300_135_600000,777.7970268600001,1.8148125190109883,1.5982904527302417,0.27642977526883505,0.31046725298993455,3.6682441344631833,0.2924981617654653,0.03375500871142532,0.006237813982988108,0.998648184803818,1.000616696273124
0_1_100_0x1300_135_600000,857.0022714400038,1.695493421717802,1.5347424847417264,0.31896599441565826,0.45079809912481267,3.4017792350343687,0.14650884247227808,0.445954805200694,0.9915655977100081,1.0141873160916755,4.203490973415768e-06
0_12_100_0x1300_135_600000,857.5336856799986,1.6959496579533178,1.5294604646493446,0.31712681563886264,0.457463061758476,3.438584630746238,0.9904295291792403,1.0127499955036858,0.4581504675161398,0.10006618547706787,1.919157763171889e-05
0_6_100_0x1300_135_600000,857.5336856799986,1.6982901494375062,1.5231954642032526,0.31513089585807563,0.46338349050116484,3.4497830427269336,0.0955281700663887,0.45295629800651627,1.0045755997181482,0.9971435520366871,1.3337445327411187e-05
0_5_40_0x1300_135_600000,885.600335480005,1.663695915763428,1.4930841542567246,0.33786164804228375,0.5053582819375624,3.4154611113783835,0.15092666850520836,0.46403140266319354,1.018342809522114,0.9512336408353811,4.367095720746919e-06
0_8_2_0x1300_135_600000,909.6594040800048,1.9692103994248729,1.1429014159576614,0.3395177533804171,0.5483704312370463,3.2615006393029637,0.238689949098099,0.45795496218353576,1.0809196684464735,0.9609337503331957,1.0306357337984015e-06
0_14_350_0x1300_135_600000,779.7155445800017,1.7252612731748838,1.6023045862343572,0.29833376986353494,0.3741003707272236,3.5396275969783004,0.43243775491362996,0.03072194043598347,0.0014448762788039824,0.9932586673567538,1.00250916403653
0_6_300_0x1300_135_600000,795.1499511199981,1.7149149265768149,1.6119792477451496,0.28824941318146713,0.38485641249656866,3.6292122445340746,0.3316519472732054,0.03210679854184288,0.0077254825931784244,1.0040713922338287,0.9952321348238703
0_5_250_0x1300_135_600000,814.8324059400002,1.7158767057887794,1.6156073366328403,0.28861139865737384,0.37990455892100533,3.587425489480968,0.37117348398752237,0.038154047773945404,0.00627992052488724,1.0168864679334149,0.9800805902992615
0_9_40_0x1300_135_600000,885.600335480005,1.6611722342294155,1.4875431049462247,0.3393071330887257,0.5119775277356331,3.423434667144993,0.15546261177070625,0.44665472922841176,0.9449408402673208,1.0295069006756197,2.5091295530311655e-07
0_15_300_0x1300_135_600000,796.8172282000014,1.7636549783845736,1.5908374844992696,0.2958698009221462,0.34963773619401106,3.3911430981290023,0.10669622768585611,0.007411448917628302,0.49546486333221157,0.9975758387126448,1.0017085232226592
0_11_350_0x1300_135_600000,796.5773562600007,1.7162342778093491,1.5889516942414186,0.2908295593824503,0.40398446856677994,3.599003501787312,0.33330589357356444,0.06314802106720312,0.005819837171878423,0.9926963631849129,1.0060263832151342
0_8_50_0x1300_135_600000,877.7180418999997,0.3387171176452253,1.6619227191545787,1.4985271762535692,0.500832986946626,3.3958232979422474,0.1378626801962957,0.46525730016472217,0.9738313303180057,1.027225374628039,1.6750694926211837e-08
0_7_50_0x1300_135_600000,878.1218367600013,0.34341054603134125,1.6585273207005027,1.5025290114815903,0.4955331217865668,3.325469811074595,0.19082213190592254,0.47916037172296067,0.9836645125226684,1.0208823231347448,8.496391125298999e-07
0_4_40_0x1300_135_600000,885.5078903999965,1.6499597715512464,1.4897683617640627,0.3512382624671335,0.5090336042175556,3.3138265114355057,0.2419049054956982,0.47265658673073574,1.037436376173273,0.9341728271714553,2.792993335232695e-06
0_1_400_0x1300_135_600000,777.7970268600001,1.8184374617037211,1.5846920949159689,0.2755632038639231,0.3213072395163888,3.652728881787605,0.3114699850200821,0.032107753348881184,0.004927576631759966,1.006595414286147,0.9921703889255279
0_4_250_0x1300_135_600000,810.7492267000016,1.7808727223292438,1.5965088029281382,0.2714231314009754,0.3511953433416423,3.4865913705940876,0.4425774863911441,1.0026666340428334,0.9939470230361097,0.07036787936714098,0.003849606568683193
0_15_40_0x1300_135_600000,885.5769876800041,1.654072374962916,1.4804908372908152,0.3469954361548403,0.5184413515914286,3.411749393131184,0.1502879908845028,0.45650218949663984,1.0286923508641326,0.9527680580357354,1.7587807318531713e-08
0_0_100_0x1300_135_600000,857.5336856799986,1.6965075003581362,1.5281937483543488,0.315242878344441,0.46005587294307476,3.444506653576894,0.9830893760701538,1.016265203613287,0.4577167006267233,0.0984115169095135,1.0549203428324467e-05
0_12_30_0x1300_135_600000,892.2247625199961,1.6746596285677364,1.4449340380377507,0.34933199444596785,0.5310743389485428,3.308321552627497,0.23904243294475525,0.4698480731871882,0.9409592968794419,1.0418263306237017,2.3137374184592074e-06
0_10_2_0x1300_135_600000,909.6594040800048,1.9749313700412245,1.140327062337245,0.33660676790037525,0.5481347997211544,3.275548448067373,0.2283280543299221,0.46559966566800903,1.0783218071770235,0.9522018121335785,2.1262409137327355e-07
0_10_400_0x1300_135_600000,787.4948178999985,1.7529768425109982,1.5662699202891814,0.2959977934144999,0.38475544378532006,3.5832139594427463,0.36073869378676815,0.05658928644700147,0.00024369209236562881,0.9968241434978701,1.002390224733249
0_8_40_0x1300_135_600000,885.5078903999965,1.6596042136906992,1.4900369321833034,0.3421088204564133,0.508250033669584,3.3237392808234443,0.23197610163019797,0.4680114755676599,1.0232607050963305,0.9530109091768187,1.5277055511845296e-06
0_4_20_0x1300_135_600000,900.1550030200015,1.764242077907706,1.3017509699855851,0.3511556428938026,0.582851309212907,3.2757311193965397,0.2617365789030638,0.4527595730516276,1.0373293032267334,0.972443406849264,1.8572776334672903e-08
0_2_30_0x1300_135_600000,892.2646826799973,1.6783700157832135,1.4464583617674724,0.34793092794548175,0.5272406945038307,3.323839408249585,0.2514646974565384,0.44508365200251776,0.9499888204990384,1.0296234025392714,1.9253053575358416e-08
0_7_250_0x1300_135_600000,814.7931877400006,1.7195225967513053,1.6219947546823028,0.28598753282455525,0.37249511574183936,3.590387649652309,0.3675816851366716,0.03947155420882587,0.005060012605196577,1.00271785885726,0.9947812395397355
0_0_20_0x1300_135_600000,900.1550030200015,1.7663771784124251,1.3009648772345686,0.35555001178924206,0.5771079325637632,3.306074211406334,0.2589084676446774,0.42359471690278855,1.0501945490334856,0.9612280357498131,1.9262906172682382e-08
0_6_2_0x1300_135_600000,909.6594040800048,1.9786777788439396,1.1394945887724641,0.3349162578420699,0.5469113745415252,3.213519538442635,0.2805690819667561,0.4730681073861518,1.0676399482768075,0.9652021460563909,1.1778712593845223e-06
0_7_350_0x1300_135_600000,796.5773562600007,1.7756267488015551,1.600811237166758,0.2823328676470662,0.3412291463846211,3.6333511516630352,0.2848284192937269,0.07385504366291698,0.00812181755874947,0.9767065401196886,1.0231370277018856
0_0_200_0x1300_135_600000,824.9245611599999,1.7183940362736987,1.5841979423912904,0.2867696117904811,0.41063840954452824,3.56026699506191,0.403782076889667,0.9875313435979954,1.0081731424588833,0.03948987387944863,0.0007565681120993002
0_10_10_0x1300_135_600000,909.1881600199995,2.0105283408415495,1.0652466877585869,0.3276811751101101,0.5965437962897542,3.2125099670060693,0.30971990611423517,0.4598427611416773,1.048002715104341,0.9699246332336828,1.7399996096971593e-08
0_12_400_0x1300_135_600000,787.4558285999956,1.8206058579939748,1.5626447935237615,0.27747710505085643,0.3392722434314082,3.565759197024882,0.3478021654414096,0.08102745921514777,0.006238491476930066,0.981122510473726,1.018050176367907
0_2_100_0x1300_135_600000,857.5336856799986,1.6935205065765238,1.5328817140566544,0.32163611962873956,0.45196165973808167,3.4577688713518,0.4447917441629836,0.9971628283139297,1.0041150215646517,0.09614646619449695,1.506841213840968e-05
0_12_20_0x1300_135_600000,900.1550030200015,1.760447480832549,1.300127064837456,0.3536322879932758,0.5857931663367201,3.2660149257519544,0.27714897605362787,0.4404264017718584,1.0470341543399897,0.9693755234134532,1.8669118383491872e-08
0_3_2_0x1300_135_600000,909.4146489399999,1.9688662557064016,1.147805063618615,0.3353384956813846,0.5479901849935975,3.2575433367367936,0.23922553408688813,0.4840812742236352,1.0587997976640642,0.9603488171638669,1.2401247573023636e-06
0_1_2_0x1300_135_600000,909.37286706,1.970950632133047,1.1475911998716026,0.33579404861011447,0.545664119385233,3.3173891473597283,0.17737869711662774,0.48213951083796797,1.0612243423489853,0.9618682245954717,7.774121945498439e-08
