desc,joules_sum,eig_0,eig_1,eig_2,eig_3,eig_4,eig_5,eig_6,eig_7,eig_8,eig_9,eig_10,eig_11,eig_12,eig_13
0_30_0xd00_135_400000,632.2998548999967,9.981915393064922,1.760914993817908,1.3307287362515148,0.5756477161792315,0.3326405223492116,0.013835103039037,0.003308658328158354,0.000945840357306421,5.481750353889106e-05,7.444894516698762e-06,6.904272053916644e-07,6.656137934630448e-08,1.7226062198771473e-08,9.307006412261009e-15
0_250_0xd00_135_400000,594.5437918000025,9.967947881893979,1.6955502401218203,1.5782857075394294,0.3026664834268294,0.42110508325791596,0.03301297205086554,0.0010165022101356624,0.0002627874720477844,0.0001300428332028188,2.0938127114643615e-05,1.157553543256274e-06,1.555305171422086e-07,5.521053069932536e-11,4.7927375290841005e-08
0_350_0xd00_135_400000,578.2904726199998,9.94586195613724,1.7112698848318728,1.5865837301278334,0.29494078570707494,0.4070457314730986,0.05320765024312344,0.0007655252082258813,0.0002562740413672351,5.2569884724510474e-05,1.0564512767753411e-05,4.407217184247971e-06,8.826492560456532e-07,3.7592584732745774e-08,3.73645548880118e-10
0_400_0xd00_135_400000,583.4400817000023,9.884934617598798,1.7567474795061282,1.5863574212508138,0.29741102126385316,0.3568097198893411,0.1163724485245867,0.0009891196718867373,0.0002575855211885836,0.00010483272381713453,1.2803282358021054e-05,2.4540005498000602e-06,4.696629393117394e-07,2.7082958064177048e-08,2.0757312907232574e-11
0_20_0xd00_135_400000,634.1743627799951,9.993968115087204,1.9081883714413137,1.1481392460572475,0.5780168599811119,0.36511971849080355,0.005356104597235345,0.000834396743369623,0.00029766471746987876,5.53546678920175e-05,2.2626615058154764e-05,1.3281619800054403e-06,1.397248318432854e-07,7.371447560278907e-08,1.843341442031235e-15
0_40_0xd00_135_400000,626.2823180600008,9.981539284440927,1.7067731920286386,1.4380058044787527,0.518349632705921,0.33668554743477397,0.014269207549438532,0.003872713534135979,0.00029434094561367225,0.00020453132601923942,5.134179067735306e-06,5.183902243909466e-07,7.466133953718277e-08,1.832516606830172e-08,-2.35737044174257e-15
0_10_0xd00_135_400000,634.1171682999993,9.990686813218929,2.189038653637755,0.9696793048156157,0.5481872739872535,0.2925473953706542,0.008262745894828888,0.0012347851578961263,0.0002928699233633174,4.000936225658801e-05,2.7746362747975563e-05,2.2855979549355544e-06,8.743409750403105e-08,2.9236645933022463e-08,4.983211894240508e-15
0_350_0xd00_135_400000,578.2727252399999,9.951152406842876,1.7485617464387022,1.5503759412517724,0.2896077442587207,0.3776171443714681,0.08137389709773687,0.0009478385452108834,0.00018333848509378893,0.00012727141530036458,4.871892617154826e-05,2.538332667987398e-06,1.3466786204497437e-06,6.697302031742233e-08,3.8263302835176054e-10
0_2_0xd00_135_400000,637.9965502400009,9.98246405253744,1.8374018640077505,1.2530824645861092,0.5488601626939236,0.360583674309808,0.013496090476727333,0.003725654498880225,0.0003128087481931482,4.903890854494927e-05,2.258868481654718e-05,1.4989417374213363e-06,8.08635712307908e-08,2.0742500883327878e-08,-2.5072010875086203e-15
0_50_0xd00_135_400000,624.0214117199993,9.658523240376264,1.6625682043974517,1.4877199910354686,0.5047496243148422,0.34528498921500983,0.31949091100272237,0.014294948455581236,0.0065901232049753984,0.0007161461530885099,5.2694088398914755e-05,8.66438544120075e-06,4.322937897196819e-07,3.1076972087473515e-08,5.049071207798725e-15
0_40_0xd00_135_400000,629.5836054199999,9.954242621333469,1.692672482335864,1.4240080676258926,0.5179850844045082,0.3653376384687093,0.0431839466712989,0.0020398218416776592,0.0003633650197004968,0.0001502886051246437,1.5651305746764613e-05,9.515350535159837e-07,1.4951452780984453e-08,6.59015091577073e-08,6.0748400706340816e-15
0_20_0xd00_135_400000,634.2061340999935,9.993880755563522,1.958215141100718,1.1437882110390212,0.5620401644650754,0.3358387259829673,0.004773693460265418,0.001047434271610294,0.00027327917885312195,0.00012868579665457132,1.2226781503791056e-05,1.0394543966247325e-06,6.22058876939018e-07,2.0846537920819843e-08,1.780235384290624e-15
0_400_0xd00_135_400000,583.3877093800002,9.862011495944774,1.7876854287275439,1.5923824832756373,0.30223174691987237,0.310994717658099,0.14315244696817536,0.0008907476052317662,0.0005247215490250181,0.00010281598247725367,1.9515590424733812e-05,2.9961355101765325e-06,8.503365242509669e-07,3.327182262517894e-08,3.4872622929773045e-11
0_350_0xd00_135_400000,578.2727252399999,10.000193848745456,1.7699248400026826,1.5719544106811005,0.28522388910894625,0.35525436935600346,0.014089713069753335,0.0030282943095555157,0.00023295231566787265,7.842664701085723e-05,1.6847221381069607e-05,1.6864034116993753e-06,6.220037819152687e-07,9.434928809618399e-08,5.785969110409443e-09
0_250_0xd00_135_400000,594.5437918000025,9.976419863221825,1.719653132648614,1.5746646923284229,0.2881792616169148,0.41496109049983865,0.024453298582715808,0.0013546243713665317,0.0002063418512861038,9.094056861574084e-05,1.5317108530556604e-05,1.2198313818713214e-06,1.7649210956757983e-07,4.0747101556434925e-08,1.3128006896067663e-10
0_350_0xd00_135_400000,578.2727252399999,9.97519499708454,1.7195099755655037,1.6007558563479112,0.394016024573195,0.28542931902767543,0.022471892390834802,0.002151885780959272,0.0002741659269720002,0.00016143894798729697,3.0382722643095718e-05,3.630057488216214e-06,4.0275833086918515e-07,2.7619019526979374e-08,1.1969423123039221e-09
0_250_0xd00_135_400000,591.6554858200034,9.966583493608512,1.7292146358641003,1.610333134929255,0.2870028975785567,0.3695077696560979,0.03582427526500625,0.001019520763601812,0.0003639158158202844,0.0001230595288310811,2.304368915232369e-05,3.6247392454851027e-06,5.840430498384352e-07,2.1509207450982318e-10,4.4303677056370404e-08
0_20_0xd00_135_400000,634.1743627799951,9.99277042291473,1.8871217662760438,1.144935543902899,0.5940171661327931,0.372672978361544,0.005970455920312363,0.001655240444527408,0.0006473291774441709,0.00019875759880162315,8.486837995488945e-06,1.6713461747776046e-06,1.5454198315793162e-07,2.6544758691172188e-08,4.177915512780924e-15
0_100_0xd00_135_400000,613.1696442200009,9.994853804035996,1.6914912776699655,1.509463851527016,0.3240224234643583,0.4748743113493718,0.003136797634988005,0.0014032713141763314,0.0005248204099977487,0.0002193971406042775,9.218435757546732e-06,5.993502342287459e-07,2.075718800725503e-07,2.0095643584157313e-08,1.1240784456774796e-14
0_400_0xd00_135_400000,585.7500184199998,9.955787740835106,1.7248517882487382,1.5845736889228872,0.2968168824632189,0.39090701563520347,0.04631039404057488,0.0004611031068522105,0.0002005952950141475,7.098160132632477e-05,1.845943776365437e-05,1.0605072361966851e-06,2.1869974411121735e-07,7.119793050705254e-08,8.416854560115973e-12
0_250_0xd00_135_400000,591.6258509000036,9.971787681740626,1.7531105096108497,1.5994993843842198,0.27599520344226325,0.36828867560569123,0.029922257086716118,0.0010952408088325423,0.00018003141437947354,6.718110864481356e-05,4.7580705188147414e-05,4.210335065862249e-06,1.9962247060370692e-06,4.739673502978704e-08,1.3608431308387698e-10
0_300_0xd00_135_400000,587.8896535399981,9.984962428930578,1.763805737377216,1.58098518845794,0.29243752106038157,0.36119105294557363,0.010928642137532913,0.004830254245860546,0.0006206225019319894,0.00020810834361348438,2.6671076121082127e-05,2.2290098016818264e-06,1.5087124859481207e-06,3.5075437032114564e-08,1.255460257035541e-10
