desc,joules_sum,eig_0,eig_1,eig_2,eig_3,eig_4,eig_5,eig_6,eig_7,eig_8,eig_9,eig_10,eig_11,eig_12,eig_13,eig_14
0_300_0xf00_135_400000,628.7110233600033,9.973536987484698,1.7004819822168349,1.594848262138538,0.9987896005807053,0.3982791270480521,0.29456437157348747,0.03688214351519535,0.002313340945228242,0.00022688604744638217,6.284863123594893e-05,9.72500090956444e-06,4.188145669222683e-06,4.111604228224977e-07,9.447237543484789e-08,3.103920754936544e-08
0_350_0xf00_135_400000,625.4169844999997,9.993143951039926,1.711277926114931,1.6018609337081633,0.9992866316428192,0.3078809257507645,0.37771800353583956,0.008234556963461712,0.0004049519171681117,0.000154304518592816,2.4716694151208307e-05,1.0877410240376621e-05,2.003369348897328e-06,1.8564213323356176e-07,3.1098371514123006e-08,5.940887880595683e-10
0_10_0xf00_135_400000,701.5514745399996,9.996676310461323,2.1773884678284414,0.9725416097385746,1.0008495506238513,0.5568472054271165,0.29212299818098963,0.0020514056305595686,0.0008063217475381074,0.0006647286012068007,2.7553361013565175e-05,2.1378692183385568e-05,1.8255500690369073e-06,6.003041833647347e-07,4.385294126038557e-08,3.587708204968779e-15
0_30_0xf00_135_400000,693.1336007400023,9.98493322697408,1.7850548579216283,1.3186318690747096,0.999388211011356,0.5431712967919995,0.35302325485551533,0.013717332767137358,0.0017372122496722472,0.00021844855218596388,0.0001191832460012376,4.129785960015473e-06,6.802702946060007e-07,2.5791630656002257e-07,3.85831569672683e-08,4.519472986386626e-15
0_400_0xf00_135_400000,619.1833813199992,9.992483104367064,1.7259234689770493,1.5519828603793218,0.9993611576860345,0.32269854951588745,0.3970215993790467,0.009836170165092927,0.00038573066106790217,0.00016232533255341558,0.0001146504500906956,2.8516786435081434e-05,1.1820643456277954e-06,6.408648001100591e-07,4.170543804560471e-08,1.665786388404924e-09
0_400_0xf00_135_400000,619.1833813199992,9.918835537106476,1.7712449721302952,1.5572900167613573,0.9999020218929583,0.2934292000629939,0.37669985362367553,0.0794722647338411,0.002179737825462264,0.0008348271294951706,6.570644977614697e-05,4.2126246430438626e-05,2.944624176224211e-06,7.575505077590389e-07,3.3775554337196604e-08,8.70017717661016e-11
0_200_0xf00_135_400000,642.6831861800001,9.988572752181106,1.7014284380186018,1.5927320420244253,0.9989853477462967,0.3035529834691763,0.40114082002107054,0.012075253819078306,0.0012743059389636368,0.00017687817508276976,4.889792286628473e-05,8.47326293379558e-06,3.0955920530392303e-06,6.407361435584116e-07,4.5675465757316226e-08,2.541673197343599e-08
0_100_0xf00_135_400000,663.8660957600005,9.996056359977988,1.6601567838754512,1.5465086920147502,0.9995602643246473,0.34081111115619167,0.45221784686073013,0.003018345824419643,0.0012852280550147241,0.00021434378433955511,0.0001652477390595311,4.984007183587389e-06,7.332799829658127e-07,4.9373505594399455e-08,9.726685371913961e-09,5.730806965881075e-14
0_2_0xf00_135_400000,695.606270100001,9.967761729900975,1.8414918777366232,1.2344081868117927,0.9994676129623948,0.5435149459124762,0.38024742268877026,0.03153531083370393,0.0009383746014011682,0.0005383902806234251,8.348188085059365e-05,1.2084196313356843e-05,4.221608371734917e-07,1.4188561882559922e-07,1.814761478357892e-08,2.2862083776126537e-15
0_100_0xf00_135_400000,663.8993930799988,9.997193816532725,1.6743112736667054,1.5058748989100428,0.9997095869772458,0.3468850615908081,0.4726955764713187,0.0020083333298652945,0.0008508493602909104,0.00029349136687482224,0.00017273132227948944,3.7378778750589045e-06,5.547137196195745e-07,5.535602838458029e-08,3.252413690446129e-08,9.451760139844252e-14
0_30_0xf00_135_400000,688.3828422799997,9.989497388578407,1.7991371951036939,1.3153354361877871,0.9989118192870148,0.544845125013361,0.341440583666668,0.00712470414394978,0.0030825975086035116,0.0003853853985632878,0.00023505365017300467,3.917046050805943e-06,6.454100266524799e-07,1.2936174731808133e-07,1.964394755041931e-08,-1.1426115412413507e-15
0_200_0xf00_135_400000,647.3277808200039,9.741660054570193,1.7148505124590605,1.5449273859593728,0.9990579160527685,0.43646091927936126,0.3034198440551141,0.2529412316907073,0.006001177004744056,0.0005299839772977424,8.195766999192376e-05,5.6349915377951056e-05,6.922480455492666e-06,4.907024006933973e-06,8.373765672243086e-07,4.849867855164811e-10
0_400_0xf00_135_400000,619.1833813199992,9.99920332023011,1.716267063699022,1.5982449815367532,0.9997082945710659,0.2826273347095805,0.39407775807970896,0.00654451423289526,0.002871695062854648,0.00035451264207816665,8.622604720106296e-05,9.992799551960967e-06,3.590734578772283e-06,5.367749762731657e-07,1.521689116081441e-07,2.6710723470850254e-08
0_20_0xf00_135_400000,693.3942262799974,9.993162747601218,1.920708999013523,1.1484184056553726,0.9995349359331253,0.5732916461753269,0.35765597602325244,0.005649570064953681,0.0009313262465776635,0.0005409181944165639,8.93858875729795e-05,1.4705467481296704e-05,9.602074542695116e-07,3.8644478204578975e-07,3.708495398149896e-08,-4.1322555065153163e-16
0_300_0xf00_135_400000,627.2449646399982,9.948856660368202,1.726176402665233,1.6087834510398236,0.9996408155907638,0.29202566063275587,0.37270569405018195,0.049042072927827356,0.0022628207948246237,0.00036302042739141184,0.00011326160976094811,2.04300612284812e-05,8.739943530827554e-06,7.715965006497848e-07,1.8272830644315484e-07,1.556367526000866e-08
0_30_0xf00_135_400000,688.3828422799997,9.994009891968458,1.776145246888353,1.3228374389656583,0.9994317480894331,0.36306131341229064,0.5373053593444549,0.0038545255191867215,0.002253962609120651,0.0009168536251661268,0.00017897873596866808,3.956241502741226e-06,5.042993103682333e-07,2.0649881331689552e-07,1.3802286943164214e-08,1.802261646016973e-15
0_20_0xf00_135_400000,698.7865304000006,9.988714067780869,1.9207495569454638,1.1515529225540935,0.9993092883269975,0.5838328967037955,0.3437684310021095,0.007673306319800161,0.0037962657361734265,0.0004227212490395319,0.000175231498283874,4.325322894085046e-06,5.617337055010572e-07,3.548964513660774e-07,6.99303098672997e-08,1.2904461806571647e-15
0_2_0xf00_135_400000,701.4733128200005,9.989765080584197,1.876954877780824,1.2059072080972864,0.9979290122186335,0.5670049593407901,0.3513473085117884,0.008856274026831054,0.0018767799337602567,0.00029841182240579673,5.115818259770838e-05,6.5830348597065625e-06,2.239308625866428e-06,8.148963594575849e-08,2.5667775396775312e-08,2.2317567498776808e-15
0_40_0xf00_135_400000,681.4208640400002,9.985304751792334,1.7175469195043338,1.429943938227789,0.9987703242599324,0.504926458117524,0.34781646696738705,0.010730386152497487,0.003208169329870442,0.0015819282165412153,0.0001629052595698629,7.180701093666411e-06,4.160068342183369e-07,1.1101404672808909e-07,4.4450245513364375e-08,2.2976569863088663e-15
0_100_0xf00_135_400000,668.8946777800011,9.994922385449481,1.6829938772304098,1.502003958921387,0.9993994913325113,0.3263053440839158,0.48891989512260275,0.0029891816511728076,0.0021110352136067875,0.0002478178608811227,0.00010129310899597763,3.6320407936520296e-06,1.936787627018306e-06,1.3422794842361057e-07,1.696832303731077e-08,3.526626552941149e-13
0_350_0xf00_135_400000,625.3830920399996,9.993638369974951,1.709100336457683,1.6019019513351196,0.9991315844704907,0.3022316893839441,0.38348466014267246,0.009888615025883675,0.00046331603626005477,0.000121750172527873,2.0173912214422416e-05,1.4018741647975792e-05,2.5452000527478767e-06,9.213995400423594e-07,6.729787986608269e-08,4.49152740517983e-10
0_100_0xf00_135_400000,668.8946777800011,9.992019190137604,1.6798583430923952,1.54217697473822,0.9999199067080918,0.3280034460760691,0.4496399702790106,0.007280605278949162,0.0007170486677305915,0.0002486658355481652,0.0001229692157037131,9.5156218029152e-06,3.281074929209008e-06,5.333679563740574e-08,2.993681206244216e-08,3.4533277798161366e-13
0_200_0xf00_135_400000,642.7134620199995,9.989244533374976,1.690407380411926,1.588174477717111,0.9991720776785405,0.4096415729739202,0.31131305964461564,0.01096810829644341,0.000929859486168111,9.966252500916369e-05,2.8859084659540902e-05,1.7770880755216956e-05,2.021931065545759e-06,4.854644794137349e-07,1.2655852121307492e-07,3.971803843325607e-09
0_50_0xf00_135_400000,682.2123086799984,9.97298658005336,1.655897362732112,1.470272624510449,0.9990384732746787,0.35603734350155364,0.5176697285933274,0.02313429302451088,0.0033668427331789343,0.0015030232351214159,9.018853812468695e-05,3.1507601288629976e-06,2.8439274220777926e-07,7.766002873068186e-08,2.6990678662691e-08,7.747145663851753e-15
0_20_0xf00_135_400000,698.7865304000006,9.987632300760758,1.9580870282399463,1.1467011446558755,0.9983887123731859,0.5664721592394308,0.3288231264606044,0.012787750951581247,0.0005297789676295839,0.00040958719575430734,0.00015981529948214045,6.815343405718794e-06,1.2825574528859637e-06,4.174001473628581e-07,8.055475931701156e-08,3.3064437114800907e-15
0_50_0xf00_135_400000,677.5555365600012,9.949045693424125,1.6482014535740535,1.4822000356458986,0.9986597621057057,0.5095142912822511,0.35916582711577444,0.04765159958712716,0.004754423760294014,0.0005575235095797663,0.00023069708761358387,1.8044013137101845e-05,5.661482822359514e-07,5.583066444163112e-08,2.6915504245498492e-08,-6.993199814393617e-16
0_400_0xf00_135_400000,613.4183059200004,9.999448942321695,1.7178689678572308,1.6266874884565072,0.9996179714351205,0.2963523220546719,0.35744020515986996,0.0018971194241369448,0.00045841353360371885,0.0001492914593068277,5.610886081841012e-05,2.009341237654896e-05,1.9561901463359947e-06,1.057610042959541e-06,5.133131314423839e-08,1.08931646563776e-08
0_100_0xf00_135_400000,668.8946777800011,9.988403790083016,1.6578192930297289,1.5283162788224673,0.9988310387939232,0.3470306224699145,0.46767037527261335,0.010833847330266546,0.0007483775747445576,0.0002006090051640156,0.00014224646977645155,3.182899155438249e-06,1.9811138522222342e-07,1.251710619027854e-07,1.4966345591282437e-08,4.533408727605283e-13
0_350_0xf00_135_400000,636.4725798200016,9.990979278337953,1.7191248477846222,1.599396643163372,0.998852688917175,0.2895929006347363,0.3904310976800134,0.009747207055685974,0.0014590594934068906,0.0003170090212084102,8.01829030768528e-05,1.3073377092947935e-05,5.399076633298598e-06,5.763340078158433e-07,3.3384962096646504e-08,2.836057492879716e-09
0_2_0xf00_135_400000,701.435834259999,9.99044737252865,1.8747981422787934,1.2008084901617078,0.9994628817972295,0.5450032317309141,0.37906036204812643,0.006836923069724766,0.0030811645397422114,0.00044522562267334094,4.979018013510938e-05,5.192465377412173e-06,9.283085242649519e-07,2.5274799822569947e-07,4.2520406503740516e-08,5.588506879954569e-16
0_30_0xf00_135_400000,688.4184743799997,9.985913103636065,1.7801877907976191,1.3125659277784385,0.9988028158351759,0.36502496632437165,0.5421586794709566,0.012221238738379823,0.0024614857407701026,0.0005574841747528657,9.776684336310259e-05,8.295817258759944e-06,2.7804896098779496e-07,1.4392261520169704e-07,2.2871281683698565e-08,-4.830564269926969e-15
0_40_0xf00_135_400000,681.4569997200006,9.979198487631775,1.6848679267509328,1.4197918728742986,0.9994289817912346,0.5317716934252913,0.36331342270429107,0.012005040574648258,0.009122574557123671,0.00040745206014490266,8.547143652826542e-05,6.4733046699165034e-06,4.5174440665214384e-07,1.0203726798522887e-07,4.910739447253285e-08,3.4217493332091688e-15
0_200_0xf00_135_400000,642.6831861800001,9.987144914357238,1.7119962757328597,1.580221159003755,0.9992128995688742,0.2905688735440644,0.4157223751548164,0.014237371899259367,0.000693615532184033,0.00011257957988588627,7.630879699781898e-05,1.0074763978052957e-05,2.5464350702377586e-06,8.720026106774622e-07,1.2008646857675626e-07,1.3541961353176673e-08
0_350_0xf00_135_400000,625.4068213400024,9.990015624989697,1.7434222919254276,1.606232645026125,0.998615197250262,0.30199098616056097,0.34699136295448146,0.010723633442978867,0.001837738122725274,0.00010978900616879097,3.958258671411533e-05,1.6648523844381878e-05,4.059710885258842e-06,3.9377449292398404e-07,8.028998917452902e-09,3.849662891531145e-08
0_100_0xf00_135_400000,663.8993930799988,9.995818484816574,1.6733811984607092,1.5247323650661806,0.9992678197855162,0.3455008364701064,0.45629681501093244,0.0031203102847165423,0.001282097614024266,0.0004526775935349555,0.00014199598242203295,4.601302146986624e-06,7.247382227542923e-07,6.221517403417766e-08,1.0659670900278682e-08,7.612403753253381e-14
0_100_0xf00_135_400000,668.9260828599945,9.996988219872298,1.6655727053622384,1.5138651689620717,0.9996577809905678,0.35048409316734697,0.4694512520347333,0.0022663048162553864,0.0011592820995317457,0.00038463494550441615,0.00015256041056982888,1.666256384778857e-05,1.2338885189948216e-06,8.826482486862841e-08,1.2621383937691635e-08,3.1177322780205503e-13
0_200_0xf00_135_400000,642.6831861800001,9.991857150445242,1.6885831702135186,1.5943153106606924,0.998960177416583,0.31968846739112916,0.39704479729156905,0.008579095598573153,0.00066171713186217,0.00023464393862632845,5.584062335575087e-05,1.6020761501595457e-05,2.2474470304394043e-06,1.1799992702039454e-06,1.6727655539829342e-07,1.3804481176454764e-08
0_400_0xf00_135_400000,613.4183059200004,9.989018007074112,1.722708823517323,1.604913881034343,0.9996009732630993,0.3027081886944442,0.36838745406129114,0.008496435795221337,0.003670507105287427,0.00043673222649184975,3.868556829650931e-05,1.7320362614621357e-05,2.38271694459849e-06,5.214494160636696e-07,1.7289809245386484e-08,6.984130442462364e-08
0_40_0xf00_135_400000,681.4569997200006,9.984539551196981,1.6797478157824108,1.4151461207587264,0.9987361801027252,0.37708275670828484,0.5281284924009773,0.011946832942475066,0.003113786558838686,0.0012130955343377019,0.00034120102376666053,3.1042823216837697e-06,8.655202915061409e-07,1.7062085414427557e-07,2.656701942185851e-08,1.6125398516347399e-15
0_10_0xf00_135_400000,696.8476711000003,9.997617419074153,2.1855223533680603,0.9637090296588655,1.0009830558743549,0.5517314532829332,0.29780120286039335,0.002111326300438361,0.00024288066678587058,0.0001811049360016835,9.072066133789327e-05,8.949303425257396e-06,3.32576762331395e-07,1.5506209302389944e-07,1.6374386265728247e-08,4.616233874499952e-15
0_200_0xf00_135_400000,647.3277808200039,9.735522224880116,1.7064303831189447,1.5649263484185754,0.9996131951521848,0.4332674129515521,0.29502844979524,0.25822378051858824,0.005096699939842615,0.0013869956070666637,0.000389462242517833,9.099279125839363e-05,2.1594148941139997e-05,1.6849987428832422e-06,7.744045509118386e-07,1.0318880523202836e-09
0_400_0xf00_135_400000,613.4183059200004,9.997529573377962,1.7385121962403192,1.6003788433159352,0.9996140557747827,0.29284328109494095,0.36757513624697274,0.003032295816503663,0.0003342668158108398,9.908856313457053e-05,5.299040528826064e-05,2.2767669932234315e-05,5.175812624915632e-06,2.957504284913e-07,2.503966306245133e-08,8.075706780043655e-09
0_10_0xf00_135_400000,696.8476711000003,9.994899298731173,2.190950800596022,0.9584880086819082,0.9998031409323815,0.5567177608692806,0.29375544785829394,0.0041792120515085265,0.0009440135589784706,0.00015540787105918454,8.738521887547127e-05,1.8517075506658965e-05,6.991638234967268e-07,2.4994627691690965e-07,5.744491827034289e-08,2.075862206515281e-15
0_2_0xf00_135_400000,695.606270100001,9.952004814836632,1.887223763721769,1.208802038430209,0.9988557522281001,0.5398489907213485,0.3641654211756455,0.046216717532698987,0.002578080160007303,0.00021059121090439767,8.787588318946646e-05,5.146407128207398e-06,5.26002856465542e-07,2.6719653672341266e-07,1.449299192273891e-08,1.5783686145022162e-15
0_40_0xf00_135_400000,687.4130082400002,9.961178886583985,1.7270599948296892,1.4085483929968032,0.9991148047504986,0.5184071864950388,0.34597563513400864,0.03198273345229549,0.006945492807007885,0.0005320111392045493,0.00025095355165008493,3.4475384482384022e-06,2.673135193465817e-07,1.730688858827671e-07,2.0338968823873056e-08,3.329122160393034e-15
0_400_0xf00_135_400000,619.1591484399978,9.962109644603919,1.7455074257060657,1.5796599416900465,0.9995119655606806,0.30006549935969345,0.3741820496343062,0.03830532892767239,0.0003693417536952449,0.00023081915116364546,3.6232753270312365e-05,1.898458707688071e-05,2.4161055666812518e-06,2.85145933777945e-07,6.449732151826501e-08,5.235906245985243e-10
0_250_0xf00_135_400000,636.9325009599997,9.985992608368498,1.7072769978660336,1.5698697431596444,0.9984042367016468,0.42067173689574383,0.30052126346532115,0.015520000639609505,0.001476398086671638,0.00021029011943587815,4.287441347031516e-05,9.8646194238563e-06,3.0217166844320806e-06,7.766071738396076e-07,2.411529131119649e-08,1.6322535083859441e-07
0_100_0xf00_135_400000,668.9260828599945,9.994770543977321,1.6717632067054793,1.5323254617717184,0.9996320770302715,0.33812098788275335,0.4576072544417336,0.004758598901355027,0.0004793968818211889,0.0003990590113466038,0.00013272536041993035,1.024282751830429e-05,3.4525715515701234e-07,7.958329109102885e-08,2.0367515601608438e-08,3.011507708604702e-13
0_200_0xf00_135_400000,647.3277808200039,9.741682185662087,1.6843979462333807,1.5739730400283487,0.9999601942626993,0.4221996100842941,0.3186540826548106,0.2529338974034577,0.005169396007889517,0.0006569955598510005,0.00027310766654332913,8.768579052919558e-05,8.10179939205264e-06,3.0461130513918992e-06,7.10247400083287e-07,4.86261793216337e-10
0_40_0xf00_135_400000,681.4569997200006,9.981791704129426,1.6914075199041039,1.460908530737013,0.9990738566686798,0.35641687155907703,0.49137989499669915,0.012971743285676546,0.004660568281915747,0.0010684349747620426,0.0003158276500182619,4.746105196233409e-06,1.981957321875673e-07,9.343542495259005e-08,1.007627820380136e-08,3.725385104708476e-15
0_300_0xf00_135_400000,628.7110233600033,10.015973387182655,1.7175994139407957,1.5939559614630394,0.999468763714448,0.27248208768821824,0.39217404989991206,0.0067084891924078125,0.0012548976567146248,0.0003037406668054247,4.2163408332460634e-05,2.415259569938019e-05,1.197332675107962e-05,7.676197795405256e-07,1.3703230342803896e-07,1.4612146370721296e-08
0_250_0xf00_135_400000,632.7993452199989,9.9855887822808,1.715147067121567,1.5981749815930704,0.9974154855938406,0.3878425815622838,0.2989642270740142,0.015880813563515887,0.0007037292524612755,0.00018403937906461562,5.692727763868352e-05,3.069647695342597e-05,9.469242222740004e-06,1.0944477406102123e-06,9.447208142687523e-08,1.0662741618815637e-08
0_300_0xf00_135_400000,628.7110233600033,9.943418232672983,1.7197987007682343,1.5674797606571684,0.9993937089388389,0.29485021944026524,0.39677223998780364,0.07628981902877317,0.001308386959158775,0.0005371432738651257,0.00012597419291272938,1.9919243926903372e-05,5.37130048773475e-06,3.6587618307636353e-07,1.42933942451231e-07,1.4725446833911574e-08
0_30_0xf00_135_400000,693.1336007400023,9.988262171939551,1.7767515409839116,1.3041708569622277,0.9992555051208879,0.5425596913927577,0.3763975342558654,0.007952519568755728,0.004015769360929038,0.0004610681444054564,0.0001622983130561262,1.0674846822786521e-05,2.037305896570501e-07,1.0485969006958771e-07,6.052053608422773e-08,4.4208518417275254e-15
0_400_0xf00_135_400000,613.4183059200004,9.996146606960242,1.7186749132037753,1.5854977777926706,0.9997673030268199,0.3133149097130154,0.3804579611370517,0.005693391470631872,0.00027642698730869625,0.00012546983017208463,3.3496017815638734e-05,9.467148044526006e-06,1.9369106697583474e-06,3.031156633276615e-07,4.6047803095494685e-09,3.208134089662631e-08
0_20_0xf00_135_400000,698.8201786999998,9.9939928006806,1.9208881199653678,1.1548555142329306,0.9990773351888965,0.56897080935777,0.35528845245282603,0.004363642932910502,0.001902514531338251,0.0005154744468327985,0.00013846147731360733,4.0858094664102775e-06,2.05199556146483e-06,7.100021393312365e-07,2.6926051505885986e-08,-1.5668888676249963e-15
0_250_0xf00_135_400000,636.9325009599997,9.977667232568525,1.701134180320792,1.5821770480393242,0.9997910472391338,0.3015822082001795,0.4148649167123311,0.021025104350593408,0.0013770760433426037,0.00021087255301451292,0.00014006356093675102,2.4884634260205037e-05,3.6148081492867354e-06,1.5592031869002738e-06,7.745525394632897e-08,1.1431097513704493e-07
0_300_0xf00_135_400000,627.2449646399982,9.921146375398148,1.7383070629358122,1.6095176576490204,0.9995385152250618,0.2889910818627854,0.35526878235878184,0.08409337529029856,0.002486175236529249,0.00042293000440534536,0.0001930525285312186,2.547503382645167e-05,8.820900508011404e-06,5.405363894379545e-07,1.3571889957404765e-07,1.932100665476985e-08
0_10_0xf00_135_400000,696.8476711000003,9.998226064690733,2.16206011338292,1.0073383839876229,0.9671747511799196,0.5645122886127583,0.2986095698348531,0.001531964228380314,0.0002857760683511865,0.00016830435845653014,8.602631339237671e-05,5.720949248173531e-06,8.540333731669252e-07,1.652305483259266e-07,1.7129449082886143e-08,6.3283580471474e-16
0_350_0xf00_135_400000,625.4407138000024,9.91317923359999,1.7050809671667073,1.5949675780600594,0.998632773660682,0.3029647070573151,0.3894046881734253,0.09490414290049938,0.0005249336046909132,0.00026104248893923487,4.934468230801625e-05,2.7883808738540757e-05,1.9914985087104603e-06,6.484168608655562e-07,6.433699259625029e-08,5.442799080914695e-10
0_350_0xf00_135_400000,625.4068213400024,9.98173481449576,1.7014938861662134,1.6177584412970187,0.9988876328431472,0.3045050014102956,0.37587427952628255,0.018688558162029394,0.0008874531454133059,0.00011323800437453166,3.542819434949116e-05,1.7599449092830383e-05,3.1163704810828118e-06,5.11742825103386e-07,3.8062672609172844e-08,1.1300509793968603e-09
0_2_0xf00_135_400000,695.606270100001,9.97056642335501,1.8638830619006683,1.1969960586077808,0.9988836325300302,0.5771058886915453,0.3621653570112696,0.0282205976094737,0.0015604736676531489,0.0005555108573085209,4.021811113166433e-05,2.22870689929255e-05,3.466046421753805e-07,1.0713158896103496e-07,3.685289172779823e-08,2.2874856293453693e-15
0_400_0xf00_135_400000,619.1243251199994,9.940104255880508,1.7234743047773002,1.568901935168262,0.9990237559125256,0.31432630938151435,0.39348486577255554,0.06009319384217044,0.0004047098903230742,0.00010262862110593343,6.402682261589107e-05,1.2280157132339994e-05,6.443242283060366e-06,1.2355210619936454e-06,5.486276110307984e-08,1.4789552533682913e-10
0_350_0xf00_135_400000,636.4725798200016,9.980589469902451,1.7241824109508816,1.5744855821661785,0.9990572067332997,0.2927134811366341,0.4078389296328281,0.02034631086695503,0.00045031115513904154,0.00022890814297493706,9.166778862233973e-05,1.3766075328820786e-05,1.5396716360714234e-06,3.892249927085339e-07,2.6453603278732095e-08,9.846718100997755e-11
0_40_0xf00_135_400000,687.4130082400002,9.966368077867859,1.7183707873221947,1.432976160270642,0.9994358085657199,0.5072384617537116,0.34129961716670604,0.023385263824749484,0.009512004768014878,0.0012122165838529002,0.00019905947241477203,2.0878550860040576e-06,3.08481513197841e-07,8.931947530285047e-08,5.674807256532616e-08,7.274640286546576e-15
0_250_0xf00_135_400000,632.7993452199989,9.983684915620234,1.7338183720008986,1.6043878981879376,0.9982774741856676,0.3745148499304032,0.2865398921608354,0.01636494976871668,0.0017222967831104024,0.0006029708349306049,5.5488370190735096e-05,2.287482909079956e-05,7.337227807552909e-06,5.201983405089963e-07,2.678413324686797e-08,1.3311770587443187e-07
0_20_0xf00_135_400000,693.3942262799974,9.992810691586474,1.9691696434438548,1.1348178258898247,0.9993371565914272,0.561930427982475,0.3333494719176138,0.006966416027750688,0.0011637262883152225,0.0003861005642506613,6.0654484457594164e-05,6.727850925105877e-06,7.318773927080448e-07,3.9653082966761835e-07,2.8964409878602486e-08,4.3268217556142805e-15
0_50_0xf00_135_400000,677.5555365600012,9.970736829148265,1.665484658672741,1.4799284033090119,0.9993793947853694,0.5076874288739536,0.34630537269095,0.02116628160466872,0.008108655991164466,0.001077937642312078,0.00012181339871971495,2.7698614703335054e-06,3.5554386264674677e-07,7.591831451279109e-08,2.25591939802216e-08,7.553958010523727e-15
0_300_0xf00_135_400000,627.2449646399982,9.962378220715664,1.7191848959205027,1.5968112835099846,0.9994644247039127,0.289442589514727,0.3689045330152137,0.06311599862751384,0.00026948647558377867,0.0002619999768183153,0.00011046069591335314,4.000182741273036e-05,1.3613041590000615e-05,2.4164903045061315e-06,6.405968804934843e-08,1.1425173685328501e-08
0_40_0xf00_135_400000,687.4130082400002,9.9855940935873,1.7184863584484127,1.4268745530287126,0.9995926749697731,0.5148840859349902,0.3396931714049221,0.008107129420016256,0.005267132490812722,0.0013908565132467194,0.00010354477777737133,5.604479618400739e-06,6.498292669601992e-07,1.1386597155719264e-07,3.124918303894956e-08,6.4160621498373866e-15
