desc,joules_sum,eig_0,eig_1,eig_2,eig_3,eig_4,eig_5,eig_6,eig_7,eig_8,eig_9,eig_10,eig_11,eig_12,eig_13
0_10_0x1d00_135_600000,1404.5878539,9.99849409265174,2.0437862857414673,1.036526186334241,0.5892526884372077,0.3303322151973187,0.0009298748327912143,0.00041801366200104926,0.00019031585693099945,6.633833246140521e-05,2.9035458759937055e-06,7.707396350903922e-07,1.880314519424961e-07,1.2663686729093863e-07,2.0602403642693813e-14
0_300_0x1d00_135_600000,1121.3658857800037,9.975213709078998,1.7109119201245317,1.6278680945585702,0.2888193723595743,0.37218243084887154,0.024698205961398243,0.00015444058240278365,7.378641444858465e-05,6.435847328931069e-05,9.484000343275204e-06,2.4467328622152076e-06,1.1226017893935327e-06,1.4103941324781628e-07,4.872235042302357e-07
0_200_0x1d00_135_600000,1250.7781784399976,9.974997483397885,1.6915336178185647,1.5822212271023464,0.31439286129917765,0.40942782935376365,0.017557377874493352,0.00930637097975183,0.0004860643490112901,6.279207243106542e-05,8.679676725866487e-06,4.528227363062257e-06,6.523723843928482e-07,5.040945184574349e-07,1.138158799414766e-08
0_400_0x1d00_135_600000,1186.5135725799992,9.996809938689733,1.7166182458478196,1.592747333037541,0.31171706187116893,0.37863290745708705,0.0033015301160848414,9.627495175666604e-05,4.739693458787713e-05,1.7060159593106477e-05,7.84556957594054e-06,3.325188144852904e-06,9.284422070203291e-07,1.1998773996505696e-07,3.1746962779394535e-08
0_20_0x1d00_135_600000,1383.8433641200027,9.993161301216503,1.823608910223289,1.2972710929971047,0.5356083068024,0.343314104714196,0.004766512330834188,0.0015652777939152967,0.000504270470666105,0.0001934806819966566,5.357003864573529e-06,6.987170199957371e-07,5.753712007382047e-07,1.1167700624334598e-07,1.4458284389287037e-14
0_30_0x1d00_135_600000,1355.1696257399963,9.968940039292875,1.7093319691454851,1.4509376199828652,0.5090805645340342,0.3300938914637937,0.02867742270893787,0.0017001965555714282,0.0009788100884620572,0.0002553474281905415,2.7526184816299496e-06,9.148195314783407e-07,4.115155215431979e-07,5.984623870652909e-08,1.3272222666171187e-14
0_40_0x1d00_135_600000,1362.0786365200038,9.94505750589303,1.6575449046828794,1.5104567410802616,0.48081939803655804,0.35090242406552197,0.03577454447927441,0.011427769039310186,0.007539186899808883,0.00047560208486581234,1.3402202639112175e-06,3.9544704689114525e-07,1.1187900524081206e-07,7.619215668418772e-08,1.4068313337579496e-14
0_50_0x1d00_135_600000,1314.4156746000008,9.921032847182511,1.6672936041264228,1.5183971865609094,0.48122915690745466,0.33295943959914776,0.05090763762760336,0.022781934046390447,0.004990064722558327,0.0004022986563168277,3.1876385935968943e-06,2.208182049500375e-06,3.6796897428377156e-07,6.677759803434803e-08,3.4653817959147805e-12
0_200_0x1d00_135_600000,1221.183743220001,9.94283781366498,1.694079387958405,1.5762515038650082,0.42142237263132837,0.30734428729820634,0.05162519022447068,0.0055745669810119275,0.0006739206162527259,0.0001483412448990282,3.504164209458024e-05,7.145786560342391e-06,3.243760070108318e-07,8.56105922242087e-08,1.810017104309725e-08
0_350_0x1d00_135_600000,1123.34890752,9.998806876166928,1.7552858133758404,1.5800452529885147,0.3033776904014135,0.35987815241588716,0.002316749669905903,0.00016520336308941668,7.565582117443107e-05,3.4579719720849354e-05,1.1577856834709139e-05,2.023272536046416e-06,3.1608916943728856e-07,8.981650689483524e-08,1.9042492490835473e-08
