desc,avg,std,min,5th,10th,50th,90th,95th,99th,eig_0,eig_1,eig_2,eig_3,eig_4,eig_5,eig_6,eig_7,eig_8,eig_9,eig_10,eig_11,eig_12,eig_13
0_350_0xf00_135_200000,260.2,100.5,45.3,100.6,122.0,263.1,392.8,414.9,444.0,9.990938699722273,1.7019961747474492,1.5602280945834535,0.3292056585784433,0.40741541263621395,0.007764439596041146,0.00216121060449511,0.00019293079695887423,5.724404632307972e-05,2.483977846816706e-05,1.2445845501805957e-05,2.5466094936002214e-06,1.0335953044915315e-07,1.99095351893361e-07
0_200_0xf00_135_200000,173.9,57.2,45.3,81.2,95.4,175.4,249.2,265.0,289.4,9.998488463606357,1.6720896530318898,1.5428225682184487,0.3507051287494941,0.43379581497176695,0.0018868821783611866,0.00010165707236783752,5.972190755057049e-05,3.7690875829153776e-05,7.873375368317344e-06,3.221219926626443e-06,1.2429085696674442e-06,6.994988877071535e-08,1.193420499928147e-08
0_30_0xf00_135_200000,70.9,12.9,41.1,55.3,56.5,69.0,87.6,94.8,110.7,9.99867782534532,2.078642518714625,1.063530130471887,0.5127978090847023,0.34469327108145137,0.0013468261542126992,0.00020995898628194026,5.891850728433541e-05,3.603104649725938e-05,4.595304561418044e-06,1.8623892467989557e-06,2.2793065590957198e-07,2.498324984063501e-08,1.0300361737026459e-14
0_40_0xf00_135_200000,75.7,15.1,45.3,55.6,57.3,74.4,95.8,102.7,116.6,9.055731228838237,1.9452562506535775,1.1705013995833462,0.9388960509986816,0.520417448994509,0.3642654797599668,0.004360289002767173,0.0005051880633815501,3.887309372068807e-05,1.862847319194778e-05,8.397178434115053e-06,4.7465262865484036e-07,2.907075377863974e-07,1.8001360823375678e-14
0_30_0xf00_135_200000,70.9,12.9,41.1,55.3,56.5,69.0,87.6,94.8,110.7,9.999143516891564,2.065509156889114,1.0720722079913496,0.5187714767260991,0.34321786756045447,0.0009045218598200289,0.0002620922370267265,7.393249889682748e-05,3.727386888852711e-05,6.4026464815743864e-06,1.1596454516592789e-06,3.4566089953412444e-07,4.5523950503215235e-08,1.0844286719919e-14
0_350_0xf00_135_200000,260.2,100.5,45.3,100.6,122.0,263.1,392.8,414.9,444.0,9.991732094317832,1.7002984136112276,1.553604692119259,0.3399881029938612,0.4043866835907101,0.00808645017299069,0.0016277898577409281,0.0001551706754341795,9.195244298769345e-05,2.0892431092115763e-05,5.82104046411321e-06,1.5948940031075335e-06,2.9221531073704274e-07,4.963709112815424e-08
0_300_0xf00_135_200000,230.5,85.7,49.8,93.7,112.1,232.4,345.3,361.9,395.8,9.99142483341963,1.7057677575625658,1.5739950425323477,0.32100417630144107,0.3991628879473777,0.007822371034855584,0.000508491652415426,0.0001782497661129147,0.00010238138959587739,1.922704441129726e-05,8.3195692337517e-06,4.356213361358139e-06,1.7412368921230264e-06,1.6432975816661563e-07
0_10_0xf00_135_200000,66.9,11.4,41.1,55.2,56.1,63.9,80.6,87.9,107.4,9.999898451806066,2.4069995318288058,0.855040319306085,0.5193894557292456,0.21751481759282237,0.0009242361418438398,0.00012045618132262938,9.235832926700385e-05,1.0872819971970242e-05,7.797044253138714e-06,1.3849359321530482e-06,2.967289431498534e-07,2.155538570648122e-08,5.472464336039609e-14
0_100_0xf00_135_200000,112.3,30.6,45.3,62.6,70.3,112.6,152.6,161.0,176.2,9.996786051910215,1.6326367851079213,1.5358240416395232,0.3680500060902664,0.46342866498024615,0.002955934284237942,0.00022535082740501267,6.426748047355954e-05,1.7734698775354244e-05,9.604403971688803e-06,1.1353114947797874e-06,3.876856313858199e-07,3.425769635828104e-08,1.322159205524058e-09
0_50_0xf00_135_200000,81.4,17.6,41.1,56.3,58.6,80.1,105.1,111.8,125.4,9.997028214687221,1.802430691336322,1.3044809426192998,0.4940459831530305,0.39804345912144923,0.0033502120765893945,0.0005216908384709595,7.10283212085356e-05,1.433481968868737e-05,8.90357692124225e-06,3.4503359111292045e-06,1.0492361595481955e-06,3.9877583444864514e-08,1.5165769231547698e-13
