desc,avg,std,min,5th,10th,50th,90th,95th,99th,eig_0,eig_1,eig_2,eig_3,eig_4,eig_5,eig_6,eig_7,eig_8,eig_9,eig_10,eig_11,eig_12,eig_13
0_50_0x1d00_135_400000,72.0,15.6,34.0,47.5,51.0,72.4,93.1,96.6,105.8,9.991990060902324,1.6682643138597373,1.4945284706680015,0.3507821117416071,0.48578460380660443,0.005235354771087318,0.002711565543684834,0.0006321612929847326,6.704865245107087e-05,2.4984520501556137e-06,1.6589030346679315e-06,1.0216861695659612e-07,4.871787247286015e-08,5.199468906927603e-10
0_400_0x1d00_135_400000,269.2,114.3,37.4,88.0,112.4,271.6,421.4,441.8,483.9,9.999155300613825,1.6878218985606268,1.5730623415147558,0.32687616860178476,0.41092451636831445,0.0019011692705046034,0.00013144836725394556,7.47468464168644e-05,3.892077609807107e-05,9.71290806696489e-06,2.6131996686769207e-06,8.839245152074428e-07,2.7555668698996077e-07,3.4914744225417093e-09
0_50_0x1d00_135_400000,72.0,15.6,34.0,47.5,51.0,72.4,93.1,96.6,105.8,9.97084125962132,1.694444693397687,1.4898620903475763,0.33362902542353634,0.4819282465477945,0.01935316360150994,0.009271388444763882,0.0006505132953005776,1.6175232185168526e-05,2.66038252163421e-06,6.56766170688138e-07,8.122639103376778e-08,4.535870903459528e-08,3.545476435956664e-10
0_350_0x1d00_135_400000,237.8,100.1,37.4,78.4,99.3,239.6,369.2,392.8,431.5,9.97393389154904,1.6970586809308588,1.6151945450287675,0.30553406193930926,0.38072011144905976,0.026624193823621328,0.0007316636259318465,0.00011931612132324218,6.767291193459075e-05,8.10023455818912e-06,4.4019000580514904e-06,6.609211622654936e-07,1.164030854774513e-07,2.58316129093988e-06
0_250_0x1d00_135_400000,188.9,73.3,37.4,73.1,88.5,190.0,285.8,301.5,338.9,9.977659125235384,1.705551922268467,1.571320379488412,0.41442711891701817,0.30704310750789177,0.018960015113868023,0.004402057248212191,0.0002947754385108722,0.0002501758379613095,8.028045842719109e-05,6.831010269582905e-06,3.520123599096898e-06,5.314278057529479e-07,1.5992417813470043e-07
0_30_0x1d00_135_400000,59.6,10.4,37.4,44.4,46.5,58.9,73.4,77.7,86.3,9.985979044058617,1.8707887979851483,1.2866680996767745,0.5039181068169164,0.3380095909906992,0.0137676050951015,0.0007846304065267836,6.980118342695452e-05,8.388597113869346e-06,3.549516635547301e-06,1.9617097746045065e-06,3.515812015092296e-07,7.23820171304722e-08,4.25531273224613e-14
0_50_0x1d00_135_400000,72.0,15.6,34.0,47.5,51.0,72.4,93.1,96.6,105.8,9.983412296963884,1.6615071949587865,1.4654642563363809,0.5120762881738508,0.3608567688882991,0.013038065413467696,0.0031742822924745078,0.00042443739875016,4.221737846381612e-05,3.17491625228055e-06,8.580642981193048e-07,1.211236191988824e-07,3.7693008109592836e-08,3.9846690792580207e-10
0_100_0x1d00_135_400000,102.7,29.4,37.4,56.1,62.3,102.9,141.2,149.9,164.8,9.998814747518738,1.6544569326439795,1.5207157105326037,0.35145560697135597,0.4732192002818426,0.0009469559160904154,0.00021050996908632917,0.00013789025986103262,3.255700159724336e-05,6.563512698294242e-06,2.5639478811041496e-06,6.713928215258055e-07,5.155127146783854e-08,3.850017468494977e-08
0_250_0x1d00_135_400000,188.9,73.3,37.4,73.1,88.5,190.0,285.8,301.5,338.9,9.950722903386373,1.6945762932438067,1.5812331248223839,0.3091231651602946,0.4144203465032824,0.04619336986229292,0.0027894166901763725,0.0008146365994646099,9.455775957299402e-05,2.3033171559886554e-05,6.458067140916912e-06,2.2588768253932518e-06,9.006517375471731e-08,3.457916544058718e-07
0_350_0x1d00_135_400000,237.8,100.1,37.4,78.4,99.3,239.6,369.2,392.8,431.5,9.970992358694948,1.7194299791324053,1.5734908384477055,0.3023346593426887,0.40443004046125464,0.02709017076006744,0.0019754644957926696,0.0001972538762551924,3.2037053246510505e-05,1.9929489138679855e-05,6.236231780718349e-06,8.065270543170098e-07,2.1544752446921367e-07,1.0040132456015043e-08
